id,created_at,question_id,option_text,option_image_url,is_correct,option_order,explanation,match_pair_id
1f126b03-749c-44a3-b960-d22a69611d7a,2026-04-02 03:56:05,6f695f5e-ceea-46cc-9e93-05803c8e6498,Different part of speech,,false,3,Noun instead of verb,
1f17cba9-b8f6-444b-843a-eb9685557958,2026-04-02 03:56:05,d869eaae-2038-4f93-9a41-feff53496f38,True based on the passage,,true,1,Correct interpretation,
1f2813ee-16de-481b-b690-477b08059ad7,2026-04-02 03:56:05,a39c4f6b-c0c5-4d9a-9fd9-08bc47e90a79,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
1f53dd46-dd81-424e-88ac-5120959940f8,2026-04-02 03:56:05,4bd04913-65e2-4cfc-881f-432b86e4ac0e,Completely different sentence,,false,4,Wrong transcription,
1f56f2aa-ec1e-483b-9de0-7bbb5306c5a6,2026-04-02 03:56:05,4095ee4d-a907-4424-832f-182969c71646,Partially true but incomplete,,false,4,Half-correct answer,
1f7d71ce-35c8-4c0d-be2b-a11aa14072a0,2026-04-02 03:56:05,8a2dc33b-13e0-4a98-b7b0-668f57ca9d54,Natural and appropriate response,,true,1,Fits conversation flow,
1f8bf35b-b336-4cbe-97c1-da26357932dd,2026-04-02 03:56:05,21caad28-16f0-4d3f-9633-fa8e42b14028,Opposite of what was said,,false,3,Inverted meaning,
1f95404c-5161-4279-ae41-b5e6757de005,2026-04-02 03:56:05,71758483-f1a8-43ca-944c-3ba0976cf582,Partially true but incomplete,,false,4,Half-correct answer,
1f96b455-7d5d-4238-8e8b-731bcd6b1218,2026-04-02 03:56:05,b076e28b-9454-4617-bf20-de3fd960aead,Similar sounding sentence,,false,3,Auditory similarity,
1f9819e7-e7ff-44d1-962d-155069224bbb,2026-04-02 03:56:05,d81f294c-60c5-4a37-bc18-1527137941d9,Grammatically incorrect,,false,2,Unnatural phrasing,
1f9b2039-c2e7-4a42-a1df-2e79cf672824,2026-04-02 03:56:05,4cf2edf9-1a48-4ce9-b334-64d94cf0e02e,Natural and appropriate response,,true,1,Fits conversation flow,
1f9c9954-25af-4235-b022-8827f226a051,2026-04-02 03:56:05,1be0d781-fef8-49c8-b6d0-4ccfa5f8ace4,Completely different sentence,,false,4,Wrong transcription,
1fa13833-76aa-4944-8b3f-4bf17cad5568,2026-04-02 03:56:05,54d36cea-7f89-43e2-b277-a1c0b4b30237,Sounds similar but different,,false,2,Similar pronunciation,
1fc8533d-4818-4fc2-8d4c-28c658a2994d,2026-04-02 03:56:05,b55960ae-a48a-44a4-87ed-e95a179acc36,True based on the passage,,true,1,Correct interpretation,
1fd538bd-3faf-4605-b3cb-752e0472ebc0,2026-04-02 03:56:05,2caf7974-3666-49c2-ac62-980a65ebe52d,The correct word to fill,,true,1,Proper grammar and meaning,
1feb9fbc-0b9c-44c4-9629-13c657779aec,2026-04-02 03:56:05,71c171dc-3163-43a8-9e2f-355b9a394c54,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
1fedb05b-dd06-42aa-b98e-60df1823f2c5,2026-04-02 03:56:05,48b1d7ea-460c-41d7-a745-c703fa9bbada,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
20286dc5-f083-4888-9b39-7938cd0ce2e8,2026-04-02 03:56:05,96f080de-5407-4686-b1bc-c4756b6d87ce,Opposite meaning,,false,4,Antonym for this context,
202f7e65-1da9-4ef8-95c3-2692bc21652b,2026-04-02 03:56:05,c68e549c-3dd7-4cf7-b0b3-29817f81c5e1,Partially true but incomplete,,false,4,Half-correct answer,
20470ea6-ac42-4e73-a82a-c8eb56b0e127,2026-04-02 03:56:05,32af518f-2290-4d76-80e2-b7415baa37ae,Sound-alike but wrong,,false,2,Phonetic confusion,
2049e882-2940-4d9e-8c21-248bc277187c,2026-04-02 03:56:05,74717ede-2f55-407a-bbf3-edad9fbdd2fc,Correct sentence from audio,,true,1,Exactly as spoken,
204c7e4b-cb0f-4825-a851-8a776c9c4586,2026-04-02 03:56:05,bb04b7e4-0451-41d8-a93f-76c0fc969562,Wrong verb tense,,false,2,"Same word, wrong form",
20503e27-b513-4936-a033-85d836ea5ccf,2026-04-02 03:56:05,16ab4e3d-a923-40b1-b9cb-c9c5a2a7630f,The speaker says this exactly,,true,1,Correct audio interpretation,
207eeda3-045e-4e53-9112-1155e20616cf,2026-04-02 03:56:05,e9e68ad1-6e37-4054-a342-6cf93d44e4c7,Common beginner mistake,,false,4,Typical error,
2083f1f3-c1e2-40bf-8a64-6306cf89f549,2026-04-02 03:56:05,7f01c195-64b0-4d2e-99c6-65f444465667,The correct word to fill,,true,1,Proper grammar and meaning,
208832ea-d592-47e1-bc7f-33e4ad210fce,2026-04-02 03:56:05,242b76d0-b05f-42f6-99b9-e7c3df5c3468,Grammatically incorrect,,false,2,Unnatural phrasing,
209c752f-5aa0-4c3f-bc74-07fc964dbbd8,2026-04-02 03:56:05,d6025e69-8750-499c-b937-160e319b3ab8,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
20c87694-6761-438c-af52-e60800deaa6a,2026-04-02 03:56:05,c7e68e9b-27c3-4ed6-b546-2ac385a6716c,Completely different,,false,4,Unrelated option,
20d57a1a-95a3-49a1-9a39-864334f90390,2026-04-02 03:56:05,e832525a-dd6a-4dd4-9464-0a047184c746,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
20e92836-7cb1-4c11-b373-12a08dfc4404,2026-04-02 03:56:05,2066b4d2-5306-4c33-aa5d-7ba172bec155,The correct word to fill,,true,1,Proper grammar and meaning,
20ea13a0-b941-437d-bdad-598a28350c46,2026-04-02 03:56:05,f81c0744-2c2a-41f0-bf95-78fa0aba5bfa,Correct sentence from audio,,true,1,Exactly as spoken,
20ec555b-65c6-4da9-a362-6b5f4eaff70a,2026-04-02 03:56:05,54661e1f-96e2-41ea-bda2-6f43c5004992,Opposite meaning,,false,4,Antonym for this context,
20fcd3ec-ba6b-45a1-b19c-1bf20332db35,2026-04-02 03:56:05,c3485554-b1cc-4a15-b71c-beaab28dc77e,The speaker says this exactly,,true,1,Correct audio interpretation,
210798a4-4789-497c-9837-9001fd54dde5,2026-04-02 03:56:05,bc39b6ad-09dc-426c-82c9-f014a5aaa449,Completely different,,false,4,Unrelated option,
21406dd1-6dda-4a3d-8990-48e058c35652,2026-04-02 03:56:05,9ab3a09b-e66d-41cd-9a47-3b1e23ba679c,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
21469b75-3866-44bf-9ada-76c3169a1623,2026-04-02 03:56:05,0686bc45-d2d2-4f3b-9dff-ef349b3b8174,Wrong verb tense,,false,2,"Same word, wrong form",
2154ec0c-f234-42df-8f2f-4c491dc11760,2026-04-02 03:56:05,0922f178-7cc5-46a7-a34e-42356172957e,Completely different,,false,4,Unrelated option,
21635eef-df5d-4326-a774-667b997ccd65,2026-04-02 03:56:05,ec827cb2-25af-4655-aa34-c375fdad6373,False: not mentioned in text,,false,2,Misunderstanding,
21767a1b-1f2c-4ed6-ad82-dc76ed5dc172,2026-04-02 03:56:05,6683897f-ac1f-43ec-a837-dbdd3ce02d99,Common beginner mistake,,false,4,Typical error,
217bded1-6168-48c0-8200-1d736c9e8bc0,2026-04-02 03:56:05,8d59de9f-626f-471c-b9ee-32f001f7dd91,Related topic from audio,,false,3,Context related but not stated,
217d1867-2b57-420c-96f7-1685acb2e0bb,2026-04-02 03:56:05,2c9e8b8f-3c6b-4ba0-a3e1-34a4644c1714,Sound-alike but wrong,,false,2,Phonetic confusion,
217e9bc0-b9c3-4e6c-b042-2cd72c25b649,2026-04-02 03:56:05,71956462-98e9-45d9-bda7-e893530a720d,Sounds similar but different,,false,2,Similar pronunciation,
2197951a-29ae-40b9-a211-6a40b8862358,2026-04-02 03:56:05,637e364c-e6f6-45cb-8625-dde2227daa6d,Sound-alike but wrong,,false,2,Phonetic confusion,
21ca879a-05f5-42a7-94e0-f82f009a95c1,2026-04-02 03:56:05,2e2946bb-172d-461c-ac8c-8a24a2d01c2e,Grammatically incorrect,,false,2,Unnatural phrasing,
22377440-0d3f-4ce8-8f52-0a413e59bceb,2026-04-02 03:56:05,3047ade4-625a-4191-a904-574a1517ced6,Opposite meaning,,false,4,Antonym for this context,
2260a718-2ae7-4146-b9cf-5c174604d00a,2026-04-02 03:56:05,f04fc449-6f17-4a79-8945-dc72803e0760,False: not mentioned in text,,false,2,Misunderstanding,
226c33eb-ee43-457f-ba32-a6424491ebbc,2026-04-02 03:56:05,55ba2b85-92b8-46da-80de-acb7546405db,Partially true but incomplete,,false,4,Half-correct answer,
22a49237-8156-407a-ba64-d2da0332f8f1,2026-04-02 03:56:05,b1244d17-0b2c-4388-aa6e-e8ccb3f5da71,Opposite meaning,,false,3,Antonym in Vietnamese,
22e3ac73-c2cc-4a3b-bf67-1365629afc35,2026-04-02 03:56:05,0025725d-b492-4965-af11-75833c98e03d,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
2312ee29-0572-4a0e-a5ae-155135340e31,2026-04-02 03:56:05,4508ce2f-033a-4192-b752-3e8799e603bd,Partially true but incomplete,,false,4,Half-correct answer,
232ceb23-8fc6-43bd-92b7-a829ed6f8c0a,2026-04-02 03:56:05,a0c56ae0-9957-4545-ab48-051daf1b1160,Related topic from audio,,false,3,Context related but not stated,
233906c9-59d1-48cb-aee3-24b9ed9d182b,2026-04-02 03:56:05,64ebce11-3b8c-4ffb-bf27-7e7e9ff1da49,Grammatically incorrect,,false,2,Unnatural phrasing,
2342bc75-cd72-4ca2-bb48-c45e55ad28a9,2026-04-02 03:56:05,a39f9eb8-8f47-4f19-8c14-2d5d7760b695,Opposite of what was said,,false,3,Inverted meaning,
2346a637-43e4-4b97-bd58-a7bfcb385d93,2026-04-02 03:56:05,13a09ebc-6b34-4577-8ac7-bc2ba3a87caa,Completely different,,false,4,Unrelated option,
235d06ce-a74b-47b7-96fb-96ff30808c17,2026-04-02 03:56:05,b831b990-07be-4ecc-8fb2-5a752368dfc7,Common beginner mistake,,false,4,Typical error,
2362790a-2148-4376-8f4d-eecca49add31,2026-04-02 03:56:05,21caad28-16f0-4d3f-9633-fa8e42b14028,False: not mentioned in text,,false,2,Misunderstanding,
23638782-3403-479c-9c75-6c54efebbcff,2026-04-02 03:56:05,71956462-98e9-45d9-bda7-e893530a720d,Completely different,,false,4,Unrelated option,
23656214-35d2-4dab-a603-cc4ceedf552f,2026-04-02 03:56:05,01b0660d-80eb-4aa4-b4e9-c678f9b95f8e,Partially true but incomplete,,false,4,Half-correct answer,
2367c5ff-0ce8-45c5-a331-0c127d2fa149,2026-04-02 03:56:05,83eefeab-78c2-467b-8165-fd8d8b4f7e4d,Completely different sentence,,false,4,Wrong transcription,
238413d1-a0a4-47a7-9d36-7f876b246e69,2026-04-02 03:56:05,fddc3bea-7ecb-4377-986a-e90138e14ded,Grammatically incorrect,,false,2,Unnatural phrasing,
238d00d3-5cd9-4424-9b5a-77bc95b179db,2026-04-02 03:56:05,4095ee4d-a907-4424-832f-182969c71646,False: not mentioned in text,,false,2,Misunderstanding,
23a3cdab-6344-4395-aeaa-150d755ef815,2026-04-02 03:56:05,9b4b34f5-1ac5-48d0-b950-5848eed8bffa,Partially true but incomplete,,false,4,Half-correct answer,
2440ad05-765d-42a4-a2d5-441a78f9f626,2026-04-02 03:56:05,b0b24549-1b28-491a-9bec-a8e8ecd2dc67,Misses the context,,false,3,Does not answer the question,
2457bd05-86e4-4414-88d4-25f2892c8deb,2026-04-02 03:56:05,8db740c4-6124-4381-9bf3-09b86594a1e3,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
245aa3c4-3b69-4bcd-9cc7-992a34d04251,2026-04-02 03:56:05,90f531c4-412c-495a-8922-21dad73ca935,Partially true but incomplete,,false,4,Half-correct answer,
2499cb93-c8eb-4ca8-b6f2-d191ce59cef5,2026-04-02 03:56:05,4749627e-35b7-43fc-8818-ca35939cc3c3,Impolite or rude tone,,false,4,Wrong register,
24a3e5e1-ad5a-4940-a963-139d535366f1,2026-04-02 03:56:05,c5acf0d6-9710-412c-913c-6472a0c2a3b4,Natural and appropriate response,,true,1,Fits conversation flow,
251053d5-1a65-4642-9a2b-b33ed2c6e899,2026-04-02 03:56:05,5555ab11-dade-46ca-b08a-f70c0ee52889,Wrong verb tense,,false,2,"Same word, wrong form",
25278f4e-59c9-49a4-8037-d9875c218bed,2026-04-02 03:56:05,73300be4-bd9d-45f0-adc3-90c30f4b1f7a,Grammatically incorrect,,false,2,Unnatural phrasing,
255e62b6-4089-409c-b198-60e4172461bb,2026-04-02 03:56:05,4d0e99e5-2a1a-408c-81d0-75003fbb57b6,Natural and appropriate response,,true,1,Fits conversation flow,
2565663f-3065-421b-b026-590c76570173,2026-04-02 03:56:05,a39c4f6b-c0c5-4d9a-9fd9-08bc47e90a79,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
256ada00-df74-409d-b283-1f9ab2c17093,2026-04-02 03:56:05,5744f360-d9f1-417b-9eee-0dcec0da4742,Similar sounding sentence,,false,3,Auditory similarity,
256bfb59-0448-49a2-958e-9d4c27947020,2026-04-02 03:56:05,fd0feeda-6274-4322-ba91-658a071b40ef,Opposite meaning,,false,4,Antonym for this context,
257390a6-a262-4287-921b-8e4f1e6d1310,2026-04-02 03:56:05,bc08d346-1fe2-46eb-b12a-af047dc5aadf,Sound-alike but wrong,,false,2,Phonetic confusion,
25a8f83e-5dae-43d5-875c-eb34d1bb90f8,2026-04-02 03:56:05,f99573f1-0347-4cac-87c3-508f56c74dd0,Related topic from audio,,false,3,Context related but not stated,
25b63721-33e0-4070-b253-cf04805d5c6d,2026-04-02 03:56:05,68f74817-e820-4cdf-ab6f-e9a5106428dc,English word translation,,true,1,Direct meaning from English,
25c89fce-1ea4-44b4-ae0a-664ebb191b4a,2026-04-02 03:56:05,33c92b73-4a7a-4678-96e0-bc71f0b844eb,Has spelling error,,false,2,Homophone confusion,
25d0fb88-ceac-4e70-b1eb-599886f539c4,2026-04-02 03:56:05,a40acdbc-4835-4e07-8565-dbf0e837e4aa,Similar sounding sentence,,false,3,Auditory similarity,
25e42587-c98e-4431-b215-067b462e23b4,2026-04-02 03:56:05,364bf793-4054-42aa-9bbc-52f893fd0191,Sound-alike but wrong,,false,2,Phonetic confusion,
25eae25c-f6cd-4608-8dbd-011b2e57dab4,2026-04-02 03:56:05,492fb405-1dc2-4b36-931f-f98963749a16,Misses the context,,false,3,Does not answer the question,
25eed3b8-4388-42f5-8367-a6dd497e098b,2026-04-02 03:56:05,8db740c4-6124-4381-9bf3-09b86594a1e3,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
25f54183-878b-463a-91e5-e7dfba99dcff,2026-04-02 03:56:05,261935bf-4acc-46c9-ab48-8b9af03c73d8,Partially true but incomplete,,false,4,Half-correct answer,
260a0f33-38ac-43a3-8ef0-e95a0fc16363,2026-04-02 03:56:05,16ab4e3d-a923-40b1-b9cb-c9c5a2a7630f,Sounds similar but different,,false,2,Similar pronunciation,
26240de5-4d9f-4c22-9164-6d7f0385fafb,2026-04-02 03:56:05,71af1b31-9294-4e51-9523-7d85b25040f3,Grammatically incorrect,,false,2,Unnatural phrasing,
262b8469-b806-49d0-8ef3-60018b1b6f04,2026-04-02 03:56:05,3a9e275a-c8f3-418b-b72d-27b13a93b600,Different part of speech,,false,3,Noun instead of verb,
262d9210-970b-4a2f-b894-bc12c5f337cb,2026-04-02 03:56:05,d0b86c4c-4501-44ef-afd5-dd6aa5f44907,Opposite meaning,,false,4,Antonym for this context,
2660bc0a-990b-498e-b336-805a5a426d47,2026-04-02 03:56:05,ebc95f9c-a47d-40c6-8e18-9c94da756db8,Misses the context,,false,3,Does not answer the question,
266b3531-98e2-4b35-a375-687a713daf9a,2026-04-02 03:56:05,8f204b71-7c67-4786-95e1-d6ab436d7520,Correct sentence from audio,,true,1,Exactly as spoken,
26829668-b2a4-4a44-b0bc-2b914dec783e,2026-04-02 03:56:05,62200908-5d7a-4e14-8ab6-6b8a1395c171,English word translation,,true,1,Direct meaning from English,
268770f0-ad5f-4cbb-984f-d56db08e8305,2026-04-02 03:56:05,fbf62921-058f-42b2-a5dd-5e395ebe2ab7,Completely different sentence,,false,4,Wrong transcription,
2699b2b8-eefd-4fca-a62b-1a587450a025,2026-04-02 03:56:05,b8b8d6c6-3464-4183-a618-ee5fea4c33a5,Opposite meaning,,false,4,Antonym for this context,
26ac1a7f-c66f-4144-81b5-a85faf2f0f6a,2026-04-02 03:56:05,492fb405-1dc2-4b36-931f-f98963749a16,Impolite or rude tone,,false,4,Wrong register,
26ce631f-fd7c-431f-96e6-e8b8af071eb9,2026-04-02 03:56:05,75af9b99-e4c9-40c0-b0d6-bf2317fd79ac,The speaker says this exactly,,true,1,Correct audio interpretation,
26d440c9-108c-49d5-8a58-375eea4ea480,2026-04-02 03:56:05,dc5b4fcb-6a76-4b8b-86a1-6a2a0a6e4c66,Related topic from audio,,false,3,Context related but not stated,
26efbc41-0b4a-4c5e-af94-75fc881f0404,2026-04-02 03:56:05,09923e18-8b1a-4d97-8f55-5c48fb288a83,English word translation,,true,1,Direct meaning from English,
26fd960b-01f8-4937-9c8e-7242a009430f,2026-04-02 03:56:05,53af23b9-90de-4b8d-8797-e635a8022c6b,Opposite of what was said,,false,3,Inverted meaning,
26fea45f-7145-4a44-9eea-258e83c932d3,2026-04-02 03:56:05,a9d010e5-9c9f-401d-8362-c80361c8fb43,False: not mentioned in text,,false,2,Misunderstanding,
2704de86-c401-4fad-8e39-221638c789d3,2026-04-02 03:56:05,849c56dc-68b0-4df5-97bd-6b99b1788b45,Partially true but incomplete,,false,4,Half-correct answer,
2711ed4e-fce3-4f4c-bd15-3a2ee2d069cf,2026-04-02 03:56:05,96151b17-9aef-4f16-ac69-4c7063c5ca1b,Partially true but incomplete,,false,4,Half-correct answer,
27179082-70b1-416a-943c-cddd489654fb,2026-04-02 03:56:05,dde1cc30-e89f-4b07-a962-f1419cd581dc,Natural and appropriate response,,true,1,Fits conversation flow,
271af465-9500-412e-9fa1-b0dc8937d366,2026-04-02 03:56:05,73be686d-c5ca-497e-a87c-2d2fdcae20b1,Grammatically incorrect,,false,2,Unnatural phrasing,
27269e94-6098-4268-b2ff-e3d42ac78d4f,2026-04-02 03:56:05,66b42be4-b6b7-4d44-ad57-1e3c62100fd7,False: not mentioned in text,,false,2,Misunderstanding,
27298a10-40c8-4acf-80ec-c15eb62aa9db,2026-04-02 03:56:05,d8101e18-7f87-4850-b7ba-68511b919ba7,Common beginner mistake,,false,4,Typical error,
27324e89-1158-4a42-8f5f-bc1d2a423b0c,2026-04-02 03:56:05,cce012c7-ce47-4800-94d4-fb2262e4b2f1,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
2754a93b-d1cb-429e-8c2e-8b5afec52bf7,2026-04-02 03:56:05,13d83227-85b3-433c-a68a-e24d23891ccf,Completely different sentence,,false,4,Wrong transcription,
27592b10-3862-4202-b1dd-a2fc03afd36f,2026-04-02 03:56:05,445c5dce-7af7-4946-9636-8cd2c5b00616,Wrong verb tense,,false,2,"Same word, wrong form",
2763772a-625a-47ac-98c1-df6f40859219,2026-04-02 03:56:05,7fdfdad6-335c-4a09-8d0b-ca3b58fbc42d,The correct word to fill,,true,1,Proper grammar and meaning,
27a8adf2-cdcc-4558-b409-daaed8daa1dc,2026-04-02 03:56:05,2fc2d248-a148-4142-8428-23ae4e3c7eb2,English word translation,,true,1,Direct meaning from English,
27b7c6fd-ccbc-4103-b800-7fdab9da8ccf,2026-04-02 03:56:05,b55960ae-a48a-44a4-87ed-e95a179acc36,False: not mentioned in text,,false,2,Misunderstanding,
27ba0a90-aea5-4086-9494-e11bb689d994,2026-04-02 03:56:05,36cb1c3a-d63f-4c9c-b292-3f5df7ffde65,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
27ef483c-47ad-456b-8df6-aaa974d3c74e,2026-04-02 03:56:05,e11f11a8-777a-4a19-b269-74039e312cc9,Wrong verb tense,,false,2,"Same word, wrong form",
281ffa3b-78af-4ae6-970f-e647bb88d202,2026-04-02 03:56:05,b2fe96f2-6210-433a-beb0-fc827392f423,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
28427dc0-f8f7-460a-94ef-690e290efd33,2026-04-02 03:56:05,d10fd680-87ba-4f98-b57a-20387a61d3ee,Related topic from audio,,false,3,Context related but not stated,
284abc17-f395-4cb2-a0f4-bb10672ce09c,2026-04-02 03:56:05,85dcafd3-e495-464a-ba20-71decd275c65,Similar sounding sentence,,false,3,Auditory similarity,
284f5b57-c655-4bdc-af85-f863ddc8e997,2026-04-02 03:56:05,d0b86c4c-4501-44ef-afd5-dd6aa5f44907,Wrong verb tense,,false,2,"Same word, wrong form",
2875ac5e-0b12-43af-9020-48a227c197b7,2026-04-02 03:56:05,18cd5ff6-4900-40f8-9dbd-ddee63fabe52,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
2875f409-7c3e-4ad1-8740-c8c25fca1694,2026-04-02 03:56:05,54c69cef-5b19-4b7b-b17a-c6123685e233,Opposite meaning,,false,3,Antonym in Vietnamese,
28c0fd3d-85df-41c3-9d07-86074b697d5b,2026-04-02 03:56:05,5779a6c5-595a-4327-8327-a2778e4f4f6b,The speaker says this exactly,,true,1,Correct audio interpretation,
28c3131e-be4f-4959-9915-f77f8c801c32,2026-04-02 03:56:05,d7d9241e-8902-481b-9c29-b1057227e264,English word translation,,true,1,Direct meaning from English,
28ee1e23-216a-4246-bc8a-0fbcfed3ea81,2026-04-02 03:56:05,ca4e4a78-428e-41db-bfd1-c70937b95f17,Common beginner mistake,,false,4,Typical error,
29014498-82de-49c9-8e1d-8148a4cde40a,2026-04-02 03:56:05,53efa76d-b196-4709-8dc7-41a539518530,Sound-alike but wrong,,false,2,Phonetic confusion,
290940a8-a033-4d30-be6d-cf85fa75d6d9,2026-04-02 03:56:05,6f695f5e-ceea-46cc-9e93-05803c8e6498,Wrong verb tense,,false,2,"Same word, wrong form",
2914d05d-3c80-4d71-92b7-7a0afe804862,2026-04-02 03:56:05,7f8bb265-768d-478e-9e6d-a0bbd30b4f9c,Impolite or rude tone,,false,4,Wrong register,
291b6dfe-2677-418f-9064-c3bed7f5a0af,2026-04-02 03:56:05,e39a17f1-1672-4144-9af7-d4c9030737db,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
293af85f-7a69-4fad-ab5c-bf450b99a6fa,2026-04-02 03:56:05,aadd8255-497e-475b-818a-99e298875f9e,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
293badeb-05e0-4095-8235-842bbc9cba34,2026-04-02 03:56:05,fb12ed4f-5d29-4c65-a37d-269437b70e91,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
293e672d-5e88-43c5-876f-a236f03bd385,2026-04-02 03:56:05,638a906b-03dd-4dc5-b24e-27a6ef982bee,Opposite meaning,,false,4,Antonym for this context,
295c5f80-a579-47ff-9f89-fc4bdef10d8e,2026-04-02 03:56:05,1429ea84-98b5-4df4-8344-f963afc46403,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
295f8070-1268-41ce-9c2c-7915227693ac,2026-04-02 03:56:05,4795e012-8e42-45a3-8106-4c9aec83cc5f,True based on the passage,,true,1,Correct interpretation,
295ff74e-25d7-4569-a169-f547a21f94cf,2026-04-02 03:56:05,9770035b-c66e-4710-b9e1-166e45ef924c,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
29b8d2ec-48ed-4485-914a-0a9f94b41607,2026-04-02 03:56:05,74fe2a39-8b72-497b-a5a8-eb09b565dbea,Grammatically incorrect,,false,2,Unnatural phrasing,
29e5a841-bbe9-44dd-b463-ef717e27bdfc,2026-04-02 03:56:05,87813904-668e-403f-9ba7-713c2f9c0b1f,Has spelling error,,false,2,Homophone confusion,
29f31e9f-0e27-4602-a301-3023dbd796d7,2026-04-02 03:56:05,aaeca2f1-3476-40fa-a4f3-f4814835e555,Sounds similar but different,,false,2,Similar pronunciation,
29fa3db8-6210-4364-8a81-bd900ff6e4db,2026-04-02 03:56:05,d3e98a01-04e5-4924-97ea-fb0d47a468e8,Misses the context,,false,3,Does not answer the question,
2a0aefde-4c08-42f0-8394-f8ca1d611872,2026-04-02 03:56:05,290bb855-042b-44a4-b846-8a23b845aad5,Sounds similar but different,,false,2,Similar pronunciation,
2a33fb06-75ba-4965-aac9-004aaf4c8d9e,2026-04-02 03:56:05,8951b3ae-f961-41b1-b0ca-45060c61046e,Related topic from audio,,false,3,Context related but not stated,
2a345590-fd5d-4c95-812c-aab016bfbc7c,2026-04-02 03:56:05,c9240f71-afd1-4cb7-89bd-60425dcc5910,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
2a5a6eea-8075-4fac-8e0a-5ce2d97b8f75,2026-04-02 03:56:05,12f32ab9-11cd-4236-afd3-ff4f1844f77a,English word translation,,true,1,Direct meaning from English,
2a78b580-2b00-4938-84be-55c42b454458,2026-04-02 03:56:05,bd25e020-63e6-4ade-9eb0-7f4a4628d24e,Natural and appropriate response,,true,1,Fits conversation flow,
2aab84c7-3cfe-48c7-8445-9eca540b0fc5,2026-04-02 03:56:05,fbe66335-ed90-423f-8cb4-e780a4acdf62,Related topic from audio,,false,3,Context related but not stated,
2ab64b09-eef5-4349-a9c1-b37b91791c65,2026-04-02 03:56:05,1e99ab3c-2546-433e-9fd1-1fd82bc5576d,Similar sounding sentence,,false,3,Auditory similarity,
2b46e474-9fd0-4ce4-a633-87165969a5eb,2026-04-02 03:56:05,7f8bb265-768d-478e-9e6d-a0bbd30b4f9c,Misses the context,,false,3,Does not answer the question,
2b518e1d-cf0f-4ede-bcdf-a2a9851ff7e5,2026-04-02 03:56:05,3f9d6d52-774e-4f52-a2ad-f9730e290731,Natural and appropriate response,,true,1,Fits conversation flow,
2b6bdec7-7448-4265-bc8c-e425fd9dc41b,2026-04-02 03:56:05,90f531c4-412c-495a-8922-21dad73ca935,False: not mentioned in text,,false,2,Misunderstanding,
2b7a0e61-ff36-4ba7-a56a-81a75397279b,2026-04-02 03:56:05,be57da9d-3632-4ed1-952a-ac44cc4ce5a2,False: not mentioned in text,,false,2,Misunderstanding,
2b89c02b-7cdf-42c1-aae3-0a94109fbee9,2026-04-02 03:56:05,e4b3e453-7793-4d2b-a8fe-4353df8a59a5,Similar sounding sentence,,false,3,Auditory similarity,
2b97dcf8-a2bb-43a9-a208-ffacc1d625b1,2026-04-02 03:56:05,224ed780-66c2-4b41-b977-7aeacc5327a3,Correct sentence from audio,,true,1,Exactly as spoken,
2bca9b8b-ebeb-4053-995a-e58596979bad,2026-04-02 03:56:05,33083951-353a-4071-bc3c-895d266cc8ee,Partially true but incomplete,,false,4,Half-correct answer,
2bd593da-ce47-40f1-b8df-40efc83da6b3,2026-04-02 03:56:05,efca68c0-d8f8-4727-97cb-3cb59eca430c,Common beginner mistake,,false,4,Typical error,
2bdcc4ff-8325-47e8-9f33-247990b93421,2026-04-02 03:56:05,3db1fda9-e71f-4441-bb1d-172aca5fc7f3,Different part of speech,,false,3,Noun instead of verb,
2bf77e44-acc0-4744-9936-2a7fe0ca6c0a,2026-04-02 03:56:05,4791633c-97a1-49a3-8088-f49d77664055,The correct word to fill,,true,1,Proper grammar and meaning,
2c05e76c-0b62-468f-98bf-c968ec756d5a,2026-04-02 03:56:05,b55d2cc8-14bf-47b3-9b40-338ac4b252be,Correct sentence from audio,,true,1,Exactly as spoken,
2c07a7b2-bb26-49ba-b580-3861becda9bf,2026-04-02 03:56:05,5d18ec54-dcb8-46ff-a408-38d90e8a3684,Related topic from audio,,false,3,Context related but not stated,
